,Country,Commodity,Commodity (Type),Year,Exports (Extra-EU) (THOUSAND TONS),Exports (Intra-EU) (THOUSAND TONS),Imports (Extra-EU) (THOUSAND TONS),Imports (Intra-EU) (THOUSAND TONS),Total Exports (THOUSAND TONS),Total Imports (THOUSAND TONS),Area (SQ.KM.),Total Population (THOUSAND PEOPLE)
22456,Ireland,APPLES,APPLES,2017,38.3229849999999,0.584428,102.556323999999,75.4107449999999,38.907412999999906,177.9670689999989,70273,4741.657
22457,Ireland,APPLES,APPLES,2018,37.903841,0.173835,144.449988,90.11698,38.077676,234.56696799999997,70273,4802.05
22458,Ireland,APPLES,APPLES,2019,46.861769,0.489237,136.536949,91.9941889999999,47.351006000000005,228.53113799999988,70273,4866.964
22459,Ireland,APPLES,APPLES,2020,54.40303,1.133135,101.435172,86.634076,55.536165000000004,188.069248,70273,4925.074
22460,Ireland,APPLES,APPLES,2021,54.805304,0.224013,36.209306,108.211446,55.029317,144.420752,70273,4967.164
22461,Ireland,APPLES,APPLES,2022,52.7194079999999,0.094801,50.803072,114.207110999999,52.8142089999999,165.01018299999902,70273,5005.888
23037,Ireland,ORANGES,ORANGES,2002,82.0948399999999,15.70989,154.49097,87.914417,97.8047299999999,242.40538700000002,70273,3862.065
23038,Ireland,ORANGES,ORANGES,2003,90.15111,19.00368,128.45903,94.094349,109.15479,222.553379,70273,3926.45
23039,Ireland,ORANGES,ORANGES,2004,92.0608,27.90847,178.17752,97.964004,119.96927,276.141524,70273,3990.96
23040,Ireland,ORANGES,ORANGES,2005,88.10924,22.48222,174.552669999999,120.68063,110.59146,295.233299999999,70273,4072.949
23041,Ireland,ORANGES,ORANGES,2006,84.6494599999999,13.80345,229.67207,117.406975,98.4529099999999,347.079045,70273,4169.482
23042,Ireland,ORANGES,ORANGES,2007,74.91205,13.99474,320.39279,84.53596,88.90679,404.92875,70273,4300.131
23043,Ireland,ORANGES,ORANGES,2008,75.32171,5.97117,259.82493,74.3057,81.29288,334.13063,70273,4419.537
23044,Ireland,ORANGES,ORANGES,2009,88.424303,5.213185,357.27227,66.361415,93.63748799999999,423.633685,70273,4485.248
23045,Ireland,ORANGES,ORANGES,2010,85.9086939999999,3.19992999999999,350.908409999999,52.749822,89.10862399999989,403.658231999999,70273,4514.337
23046,Ireland,ORANGES,ORANGES,2011,101.468426,4.69385299999999,318.26138,52.683995,106.16227899999998,370.94537499999996,70273,4534.833
23047,Ireland,ORANGES,ORANGES,2012,83.6078919999999,3.313306,289.410957,57.618654,86.92119799999989,347.029611,70273,4554.169
23048,Ireland,ORANGES,ORANGES,2013,80.233068,2.920517,323.629646,61.996807,83.153585,385.62645299999997,70273,4574.931
23049,Ireland,ORANGES,ORANGES,2014,86.807679,3.524047,339.234623,69.651821,90.33172599999999,408.886444,70273,4602.733
23050,Ireland,ORANGES,ORANGES,2015,93.023257,2.322694,327.191414,76.590847,95.345951,403.782261,70273,4641.602
23051,Ireland,ORANGES,ORANGES,2016,98.2065059999999,2.290731,307.504213,64.967894,100.4972369999999,372.472107,70273,4689.918
23052,Ireland,ORANGES,ORANGES,2017,122.783577,2.675064,325.942194,71.218803,125.458641,397.16099699999995,70273,4741.657
23053,Ireland,ORANGES,ORANGES,2018,121.767468999999,3.187756,314.121537,75.946446,124.95522499999899,390.06798299999997,70273,4802.05
23054,Ireland,ORANGES,ORANGES,2019,120.381762,3.97651299999999,266.00212,79.215046,124.35827499999999,345.217166,70273,4866.964
23055,Ireland,ORANGES,ORANGES,2020,76.663952,4.67591299999999,118.987103,87.258663,81.33986499999999,206.245766,70273,4925.074
23056,Ireland,ORANGES,ORANGES,2021,72.717641,4.659928,80.194178,81.317125,77.377569,161.511303,70273,4967.164
23138,Ireland,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2002,0.1139,0.0,2.0433,4.14439999999999,0.1139,6.187699999999991,70273,3862.065
23139,Ireland,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2003,0.0825,0.1017,2.7336,4.367302,0.1842,7.100902,70273,3926.45
23140,Ireland,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2004,0.042,0.0161,2.143,3.32479999999999,0.0581,5.46779999999999,70273,3990.96
23141,Ireland,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2005,0.0723,0.0198,2.09369999999999,4.4806,0.0921,6.57429999999999,70273,4072.949
23142,Ireland,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2006,0.2407,0.0017,1.6598,5.7595,0.2424,7.4193,70273,4169.482
23143,Ireland,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2007,0.295199999999999,0.0236,1.0508,4.3936,0.31879999999999903,5.4444,70273,4300.131
23144,Ireland,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2008,0.2486,0.0823,1.2348,4.01,0.33089999999999997,5.2448,70273,4419.537
23145,Ireland,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2009,0.4087,0.085,2.4389,3.1721,0.4937,5.611,70273,4485.248
23146,Ireland,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2010,0.2838,0.035471,1.852606,2.855155,0.31927099999999997,4.707761,70273,4514.337
23147,Ireland,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2011,0.123279,0.005687,1.740816,2.472842,0.128966,4.213658,70273,4534.833
23148,Ireland,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2012,0.261907,0.031015,2.060393,3.66333,0.292922,5.723723,70273,4554.169
23149,Ireland,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2013,0.123644,0.06446,1.796333,2.684256,0.188104,4.480589,70273,4574.931
23150,Ireland,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2014,0.423535,0.075939,1.595473,4.278649,0.499474,5.874122,70273,4602.733
23151,Ireland,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2015,0.423156,0.064788,1.400922,4.827425,0.487944,6.228346999999999,70273,4641.602
23152,Ireland,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2016,0.242213999999999,0.020129,1.003733,3.87607499999999,0.262342999999999,4.87980799999999,70273,4689.918
23153,Ireland,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2017,0.161388,0.030135,1.049543,3.996971,0.191523,5.046514,70273,4741.657
23154,Ireland,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2018,0.215429,0.164529,6.03096499999999,3.070189,0.379958,9.10115399999999,70273,4802.05
23155,Ireland,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2019,0.052146,0.097543,1.636049,2.647031,0.14968900000000002,4.28308,70273,4866.964
23156,Ireland,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2020,0.109447,0.013004,1.534269,2.281412,0.122451,3.815681,70273,4925.074
23157,Ireland,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2021,0.088843,0.001144,1.195514,3.617476,0.08998700000000001,4.81299,70273,4967.164
23158,Ireland,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2022,0.092572,0.017324,1.168892,5.367278,0.109896,6.53617,70273,5005.888
23516,Ireland,TOMATOES,TOMATOES,2002,4.736442,1.16742599999999,31.665689,70.799949,5.90386799999999,102.465638,70273,3862.065
23517,Ireland,TOMATOES,TOMATOES,2003,4.372445,0.330819,28.421774,92.004415,4.703264,120.426189,70273,3926.45
23518,Ireland,TOMATOES,TOMATOES,2004,4.72443999999999,0.130713,27.440676,87.13654,4.85515299999999,114.57721599999999,70273,3990.96
23519,Ireland,TOMATOES,TOMATOES,2005,4.349695,0.204648,26.0433609999999,80.0549269999999,4.554342999999999,106.09828799999981,70273,4072.949
23520,Ireland,TOMATOES,TOMATOES,2006,4.923556,0.248057,22.55211,83.777402,5.171613,106.329512,70273,4169.482
23521,Ireland,TOMATOES,TOMATOES,2007,5.069106,0.349342999999999,24.512565,87.634564,5.418448999999999,112.14712899999999,70273,4300.131
23522,Ireland,TOMATOES,TOMATOES,2008,5.392779,0.385026,37.751797,75.824158,5.777805,113.575955,70273,4419.537
23523,Ireland,TOMATOES,TOMATOES,2009,4.50629,0.28588,36.821068,65.658696,4.79217,102.479764,70273,4485.248
23524,Ireland,TOMATOES,TOMATOES,2010,5.291742,0.059078,44.161632,66.208028,5.350820000000001,110.36966,70273,4514.337
23525,Ireland,TOMATOES,TOMATOES,2011,3.605526,0.14127,39.500606,67.083888,3.746796,106.584494,70273,4534.833
23526,Ireland,TOMATOES,TOMATOES,2012,3.20781,0.100346,37.764705,70.990261,3.308156,108.754966,70273,4554.169
23527,Ireland,TOMATOES,TOMATOES,2013,3.11612299999999,0.08909,26.480557,68.194123,3.2052129999999903,94.67468000000001,70273,4574.931
23528,Ireland,TOMATOES,TOMATOES,2014,2.772952,0.077487,24.8294709999999,67.347717,2.850439,92.1771879999999,70273,4602.733
23529,Ireland,TOMATOES,TOMATOES,2015,2.858738,0.0780729999999999,27.336395,86.274589,2.9368109999999996,113.610984,70273,4641.602
23530,Ireland,TOMATOES,TOMATOES,2016,2.74525099999999,0.08515,35.439809,77.944977,2.83040099999999,113.38478599999999,70273,4689.918
23531,Ireland,TOMATOES,TOMATOES,2017,3.289206,0.07794,42.015488,74.99599,3.367146,117.01147800000001,70273,4741.657
23532,Ireland,TOMATOES,TOMATOES,2018,3.012568,0.192983,36.989405,75.656037,3.205551,112.645442,70273,4802.05
23533,Ireland,TOMATOES,TOMATOES,2019,3.459486,0.23522,34.9048279999999,87.549703,3.694706,122.45453099999989,70273,4866.964
23534,Ireland,TOMATOES,TOMATOES,2020,2.821724,0.090196,24.0900119999999,85.970062,2.9119200000000003,110.0600739999999,70273,4925.074
23535,Ireland,TOMATOES,TOMATOES,2021,3.249519,0.165923,19.4866159999999,94.127261,3.4154419999999996,113.6138769999999,70273,4967.164
23536,Ireland,TOMATOES,TOMATOES,2022,3.41579199999999,0.339057,21.161346,100.535424,3.75484899999999,121.69677000000001,70273,5005.888
24103,Ireland,ORANGES,ORANGES,2022,89.92111833333333,4.437451333333327,155.06113366666668,82.59694466666666,94.35856966666665,237.65807833333332,70273,5005.888
24164,Italy,APPLES,APPLES,2002,103.71574,380.28186,53.7441899999999,82.8398,483.9976,136.5839899999999,301340,57007.923
24165,Italy,APPLES,APPLES,2003,58.15079,430.89456,29.0118,88.588177,489.04535,117.599977,301340,57207.231
24166,Italy,APPLES,APPLES,2004,111.71013,622.49871,51.6629,79.054353,734.20884,130.717253,301340,57643.12
24167,Italy,APPLES,APPLES,2005,201.88425,888.91711,38.3555,55.5821539999999,1090.80136,93.9376539999999,301340,58078.202
24168,Italy,APPLES,APPLES,2006,264.07808,747.791089999999,44.02994,76.317893,1011.869169999999,120.34783300000001,301340,58321.55
24169,Italy,APPLES,APPLES,2007,210.66251,914.580949999999,45.05772,75.0864,1125.243459999999,120.14412,301340,58538.256
24170,Italy,APPLES,APPLES,2008,178.33677,763.37752,36.3723399999999,63.6984,941.71429,100.0707399999999,301340,59018.709
24171,Italy,APPLES,APPLES,2009,260.592363,1008.113464,20.22383,65.312554,1268.705827,85.536384,301340,59429.748
24172,Italy,APPLES,APPLES,2010,272.061467,1041.405109,19.092139,75.436713,1313.466576,94.528852,301340,59695.934
24173,Italy,APPLES,APPLES,2011,386.280247,1054.537879,13.668975,63.95268,1440.818126,77.621655,301340,59948.966
24174,Italy,APPLES,APPLES,2012,308.393637999999,800.757898,12.588792,79.419137,1109.151535999999,92.007929,301340,60102.937
24175,Italy,APPLES,APPLES,2013,413.987258,847.190187,29.286833,79.782316,1261.177445,109.069149,301340,60277.354
24176,Italy,APPLES,APPLES,2014,631.333615,914.042419,9.810867,99.5417519999999,1545.376034,109.3526189999999,301340,60347.845
24177,Italy,APPLES,APPLES,2015,527.38941,871.342155999999,19.590062,88.609103,1398.731565999999,108.19916500000001,301340,60297.738
24178,Italy,APPLES,APPLES,2016,529.721063,923.002822,18.344907,107.526794,1452.7238849999999,125.871701,301340,60168.074
24179,Italy,APPLES,APPLES,2017,269.141261,894.679012,21.281004,161.72928,1163.8202729999998,183.01028399999998,301340,60069.179
24180,Italy,APPLES,APPLES,2018,537.839282999999,722.066696,11.503515,136.824637,1259.905978999999,148.328152,301340,59938.885
24181,Italy,APPLES,APPLES,2019,471.091736,817.928322,12.548813,112.755781,1289.020058,125.304594,301340,59815.966
24182,Italy,APPLES,APPLES,2020,456.467202,899.961011,19.295669,79.312769,1356.428213,98.608438,301340,59639.898
24183,Italy,APPLES,APPLES,2021,508.066808,717.039025,21.009786,95.609678,1225.105833,116.619464,301340,59361.259
24184,Italy,APPLES,APPLES,2022,471.774058,731.12211,37.27314,69.82065,1202.896168,107.09379,301340,59119.4
24760,Italy,ORANGES,ORANGES,2002,52.90934,383.539929999999,10.60012,240.638826,436.449269999999,251.238946,301340,57007.923
24761,Italy,ORANGES,ORANGES,2003,74.63077,388.8612,12.7482999999999,260.457129,463.49197,273.2054289999999,301340,57207.231
24762,Italy,ORANGES,ORANGES,2004,93.66264,390.011459999999,51.40453,319.588380999999,483.674099999999,370.992910999999,301340,57643.12
24763,Italy,ORANGES,ORANGES,2005,74.24123,402.464039999999,40.33678,254.567591,476.705269999999,294.90437099999997,301340,58078.202
24764,Italy,ORANGES,ORANGES,2006,99.8444699999999,425.18116,58.11266,246.169259999999,525.0256299999999,304.281919999999,301340,58321.55
24765,Italy,ORANGES,ORANGES,2007,96.53381,455.79171,66.05695,237.5415,552.32552,303.59845,301340,58538.256
24766,Italy,ORANGES,ORANGES,2008,75.1625,278.15186,70.0663699999999,325.94912,353.31435999999997,396.0154899999999,301340,59018.709
24767,Italy,ORANGES,ORANGES,2009,92.23147,499.118109,70.391365,197.597185,591.349579,267.98855,301340,59429.748
24768,Italy,ORANGES,ORANGES,2010,95.000303,451.383579,57.289508,239.412698,546.383882,296.702206,301340,59695.934
24769,Italy,ORANGES,ORANGES,2011,100.138924999999,447.846457,66.0592789999999,378.388993,547.9853819999989,444.4482719999999,301340,59948.966
24770,Italy,ORANGES,ORANGES,2012,113.451144,480.246716,70.12972,301.659649999999,593.69786,371.789369999999,301340,60102.937
24771,Italy,ORANGES,ORANGES,2013,79.878729,502.676888999999,66.957883,249.146066,582.555617999999,316.103949,301340,60277.354
24772,Italy,ORANGES,ORANGES,2014,90.2214219999999,387.658586,72.861902,322.67765,477.8800079999999,395.539552,301340,60347.845
24773,Italy,ORANGES,ORANGES,2015,84.480199,498.008432,68.652954,239.515046,582.488631,308.168,301340,60297.738
24774,Italy,ORANGES,ORANGES,2016,99.330254,386.190647,77.468127,327.717614999999,485.520901,405.185741999999,301340,60168.074
24775,Italy,ORANGES,ORANGES,2017,90.1397089999999,463.81692,74.538405,281.814282,553.9566289999999,356.352687,301340,60069.179
24776,Italy,ORANGES,ORANGES,2018,87.9037429999999,402.663281,84.959906,294.619864,490.5670239999999,379.57977,301340,59938.885
24777,Italy,ORANGES,ORANGES,2019,82.11326,374.571119,111.778933,318.901654,456.68437900000004,430.680587,301340,59815.966
24778,Italy,ORANGES,ORANGES,2020,101.433816,414.646111,83.635003,247.747103,516.079927,331.382106,301340,59639.898
24779,Italy,ORANGES,ORANGES,2021,112.468479,369.775679,83.929199,318.639431,482.244158,402.56863,301340,59361.259
24861,Italy,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2002,83.9069,357.4935,2.6699,94.846842,441.4004,97.516742,301340,57007.923
24862,Italy,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2003,68.0843999999999,298.2876,3.8217,118.263094,366.3719999999999,122.08479399999999,301340,57207.231
24863,Italy,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2004,87.5057,351.2654,4.2802,67.31388,438.7711,71.59407999999999,301340,57643.12
24864,Italy,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2005,96.8514,356.3729,4.475,74.228534,453.2243,78.70353399999999,301340,58078.202
24865,Italy,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2006,68.3751,317.9538,3.0838,107.149729999999,386.3289,110.23352999999899,301340,58321.55
24866,Italy,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2007,70.0262999999999,330.4932,1.6145,89.0319799999999,400.5194999999999,90.64647999999991,301340,58538.256
24867,Italy,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2008,54.2063999999999,306.450599999999,2.0726,120.948,360.6569999999989,123.02059999999999,301340,59018.709
24868,Italy,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2009,61.7341,326.438,2.1064,109.4674,388.1721,111.57379999999999,301340,59429.748
24869,Italy,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2010,57.5026359999999,337.135864999999,1.741196,110.438143999999,394.6385009999989,112.179339999999,301340,59695.934
24870,Italy,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2011,60.19514,343.573925,1.173262,136.673606,403.76906499999996,137.846868,301340,59948.966
24871,Italy,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2012,60.75408,346.334004,0.997403,98.719367,407.088084,99.71677000000001,301340,60102.937
24872,Italy,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2013,48.393551,272.950964999999,0.554108,118.631532,321.344515999999,119.18564,301340,60277.354
24873,Italy,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2014,35.424166,250.979583,0.777833,165.457764,286.403749,166.23559699999998,301340,60347.845
24874,Italy,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2015,29.909941,286.015466,0.451841999999999,149.178159,315.925407,149.630001,301340,60297.738
24875,Italy,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2016,25.886277,248.006794999999,0.385466,147.313338,273.893071999999,147.698804,301340,60168.074
24876,Italy,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2017,21.04365,250.458883999999,0.714908,180.764562,271.502533999999,181.47947000000002,301340,60069.179
24877,Italy,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2018,20.048942,173.676642999999,0.511332999999999,185.997228999999,193.725584999999,186.50856199999902,301340,59938.885
24878,Italy,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2019,18.0440959999999,166.343063,0.634917,167.354611,184.3871589999999,167.989528,301340,59815.966
24879,Italy,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2020,10.098327,80.275453,3.24904199999999,183.071614999999,90.37378,186.32065699999902,301340,59639.898
24880,Italy,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2021,12.252807,103.618794999999,1.418121,161.699464,115.871601999999,163.11758500000002,301340,59361.259
24881,Italy,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2022,19.7751369999999,143.321843,2.065676,105.48832,163.09697999999992,107.553996,301340,59119.4
25239,Italy,TOMATOES,TOMATOES,2002,1680.81656499999,2066.20884,100.742141,270.082134,3747.02540499999,370.824275,301340,57007.923
25240,Italy,TOMATOES,TOMATOES,2003,1124.717131,1879.096625,230.088019,289.498345999999,3003.813756,519.586364999999,301340,57207.231
25241,Italy,TOMATOES,TOMATOES,2004,1112.86110599999,1966.41605199999,160.617095,242.574663999999,3079.27715799998,403.191758999999,301340,57643.12
25242,Italy,TOMATOES,TOMATOES,2005,1294.830143,1939.551853,140.757065,321.107426,3234.381996,461.864491,301340,58078.202
25243,Italy,TOMATOES,TOMATOES,2006,1609.094095,2187.499616,147.200641,472.960905999999,3796.593711,620.161546999999,301340,58321.55
25244,Italy,TOMATOES,TOMATOES,2007,1565.690362,2217.06221,319.06286,278.547195,3782.7525720000003,597.610055,301340,58538.256
25245,Italy,TOMATOES,TOMATOES,2008,1339.308375,2211.220121,521.553666,236.246895,3550.528496,757.800561,301340,59018.709
25246,Italy,TOMATOES,TOMATOES,2009,1173.703059,2125.274739,470.557175999999,305.983794,3298.977798,776.540969999999,301340,59429.748
25247,Italy,TOMATOES,TOMATOES,2010,2069.923145,2440.552172,1399.736294,232.990448999999,4510.475317,1632.726742999999,301340,59695.934
25248,Italy,TOMATOES,TOMATOES,2011,2185.15787199999,2433.000381,1678.525607,329.428674,4618.1582529999905,2007.954281,301340,59948.966
25249,Italy,TOMATOES,TOMATOES,2012,2048.540837,2221.71652,1223.258899,242.919799999999,4270.257357,1466.178698999999,301340,60102.937
25250,Italy,TOMATOES,TOMATOES,2013,2131.476965,2387.831589,1016.472788,358.348663,4519.308553999999,1374.821451,301340,60277.354
25251,Italy,TOMATOES,TOMATOES,2014,1889.14486999999,2380.227355,1035.819401,464.578946,4269.37222499999,1500.3983469999998,301340,60347.845
25252,Italy,TOMATOES,TOMATOES,2015,1904.5551,2293.135163,1177.337822,577.766715,4197.690263,1755.104537,301340,60297.738
25253,Italy,TOMATOES,TOMATOES,2016,2213.839646,2352.551144,1535.333549,550.314123,4566.3907899999995,2085.647672,301340,60168.074
25254,Italy,TOMATOES,TOMATOES,2017,1967.085442,2325.402426,1050.425269,665.903092,4292.487868,1716.328361,301340,60069.179
25255,Italy,TOMATOES,TOMATOES,2018,2056.398977,2391.367612,947.030988,889.273575,4447.766589,1836.3045630000001,301340,59938.885
25256,Italy,TOMATOES,TOMATOES,2019,2155.221006,2520.99898499999,1100.957899,789.6254,4676.219990999991,1890.583299,301340,59815.966
25257,Italy,TOMATOES,TOMATOES,2020,2199.527055,2562.813328,1097.086673,856.238245999999,4762.340383000001,1953.324918999999,301340,59639.898
25258,Italy,TOMATOES,TOMATOES,2021,2068.75722,2366.776616,1578.10694999999,536.065214,4435.5338360000005,2114.17216399999,301340,59361.259
25259,Italy,TOMATOES,TOMATOES,2022,2049.21766,2636.675502,1125.49909,595.008235,4685.893162,1720.507325,301340,59119.4
25826,Italy,ORANGES,ORANGES,2022,98.67185166666667,386.3309696666667,93.11437833333332,295.0960626666667,485.0028213333334,388.210441,301340,59119.4
25887,Latvia,APPLES,APPLES,2002,3.842316,13.2861029999999,0.049784,3.4714,17.128418999999898,3.521184,64589,2342.394
25888,Latvia,APPLES,APPLES,2003,0.675212,6.598218,0.971596,3.42973,7.27343,4.401326,64589,2309.894
25889,Latvia,APPLES,APPLES,2004,0.965309999999999,3.39019,0.90658,22.7430299999999,4.355499999999999,23.649609999999903,64589,2278.79
25890,Latvia,APPLES,APPLES,2005,10.00518,8.15294,0.931,29.80094,18.158119999999997,30.73194,64589,2248.096
25891,Latvia,APPLES,APPLES,2006,7.32003,4.07859,0.95572,31.61875,11.398620000000001,32.57447,64589,2218.217
25892,Latvia,APPLES,APPLES,2007,3.46832,5.17956,3.53877,21.9002,8.64788,25.43897,64589,2189.609
25893,Latvia,APPLES,APPLES,2008,6.35298,1.23321,0.84812,26.45268,7.586189999999999,27.300800000000002,64589,2162.497
25894,Latvia,APPLES,APPLES,2009,1.232859,1.930105,0.905563,20.922327,3.1629639999999997,21.82789,64589,2138.327
25895,Latvia,APPLES,APPLES,2010,1.551537,3.635042,0.544818999999999,21.410821,5.186579,21.95564,64589,2114.202
25896,Latvia,APPLES,APPLES,2011,2.366649,6.029973,0.600078999999999,23.186589,8.396622,23.786668,64589,2088.859
25897,Latvia,APPLES,APPLES,2012,1.165953,7.755973,0.302742,25.9019969999999,8.921926,26.204738999999897,64589,2065.089
25898,Latvia,APPLES,APPLES,2013,1.085297,9.600127,0.253505,23.987914,10.685424000000001,24.241419,64589,2042.183
25899,Latvia,APPLES,APPLES,2014,4.182738,7.65853,0.464858999999999,101.796909,11.841268,102.261768,64589,2020.79
25900,Latvia,APPLES,APPLES,2015,3.32910399999999,7.880597,0.306044999999999,60.077855,11.20970099999999,60.3839,64589,2001.288
25901,Latvia,APPLES,APPLES,2016,6.24953,6.822913,0.582626,30.710708,13.072443,31.293334,64589,1982.621
25902,Latvia,APPLES,APPLES,2017,1.306967,9.600444,0.800058,24.759142,10.907411,25.5592,64589,1964.331
25903,Latvia,APPLES,APPLES,2018,1.16667099999999,6.750081,0.784427,26.954523,7.91675199999999,27.73895,64589,1945.394
25904,Latvia,APPLES,APPLES,2019,0.748871,8.843027,1.123608,25.031596,9.591897999999999,26.155204,64589,1925.867
25905,Latvia,APPLES,APPLES,2020,0.986289,7.830039,0.969245999999999,24.425249,8.816328,25.394495,64589,1907.244
25906,Latvia,APPLES,APPLES,2021,0.614596,6.163467,0.286751,27.269072,6.7780629999999995,27.555823,64589,1886.86
25907,Latvia,APPLES,APPLES,2022,0.961018,7.096848,0.238824,26.069721,8.057865999999999,26.308545000000002,64589,1860.978
26483,Latvia,ORANGES,ORANGES,2002,0.835518,11.229584,10.418068,3.746157,12.065102,14.164225,64589,2342.394
26484,Latvia,ORANGES,ORANGES,2003,3.84285,14.808287,13.958002,5.225436,18.651137,19.183438000000002,64589,2309.894
26485,Latvia,ORANGES,ORANGES,2004,5.81919,16.40937,9.75991,18.10135,22.228559999999998,27.86126,64589,2278.79
26486,Latvia,ORANGES,ORANGES,2005,5.40229,14.85606,15.65667,19.0152599999999,20.25835,34.6719299999999,64589,2248.096
26487,Latvia,ORANGES,ORANGES,2006,4.22183999999999,8.35533,16.55264,22.8625,12.57716999999999,39.41514,64589,2218.217
26488,Latvia,ORANGES,ORANGES,2007,4.56872,14.29346,17.9275,16.75903,18.86218,34.68653,64589,2189.609
26489,Latvia,ORANGES,ORANGES,2008,2.8257,10.0437,14.45193,14.62541,12.869399999999999,29.07734,64589,2162.497
26490,Latvia,ORANGES,ORANGES,2009,2.048298,10.329572,10.810883,15.328981,12.377870000000001,26.139864000000003,64589,2138.327
26491,Latvia,ORANGES,ORANGES,2010,1.44790199999999,8.493296,9.198628,14.3836279999999,9.941197999999991,23.5822559999999,64589,2114.202
26492,Latvia,ORANGES,ORANGES,2011,2.44061499999999,8.18806,12.411918,11.9999349999999,10.62867499999999,24.4118529999999,64589,2088.859
26493,Latvia,ORANGES,ORANGES,2012,2.245912,10.631534,13.42062,14.6496799999999,12.877446,28.0702999999999,64589,2065.089
26494,Latvia,ORANGES,ORANGES,2013,2.262335,12.4559269999999,12.15879,12.317144,14.7182619999999,24.475934000000002,64589,2042.183
26495,Latvia,ORANGES,ORANGES,2014,2.019009,14.3172839999999,13.2421049999999,15.135267,16.3362929999999,28.3773719999999,64589,2020.79
26496,Latvia,ORANGES,ORANGES,2015,1.802066,12.874385,10.922438,12.431026,14.676451,23.353464,64589,2001.288
26497,Latvia,ORANGES,ORANGES,2016,1.730332,11.836369,10.410758,12.889448,13.566701,23.300206,64589,1982.621
26498,Latvia,ORANGES,ORANGES,2017,1.93589199999999,9.342874,9.935508,15.439948,11.27876599999999,25.375456,64589,1964.331
26499,Latvia,ORANGES,ORANGES,2018,1.562812,9.586355,9.099278,16.076895,11.149166999999998,25.176173,64589,1945.394
26500,Latvia,ORANGES,ORANGES,2019,1.80241099999999,9.86435399999999,7.494781,19.488923,11.66676499999998,26.983704,64589,1925.867
26501,Latvia,ORANGES,ORANGES,2020,1.438272,10.827567,9.111094,18.845426,12.265839,27.956519999999998,64589,1907.244
26502,Latvia,ORANGES,ORANGES,2021,1.709712,10.856945,6.570676,28.852119,12.566657,35.422795,64589,1886.86
26584,Latvia,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2002,0.006308,0.003306,0.093572,4.282136,0.009614000000000001,4.375708,64589,2342.394
26585,Latvia,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2003,0.011622,0.00305499999999999,0.189752,2.995601,0.01467699999999999,3.185353,64589,2309.894
26586,Latvia,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2004,0.003381,0.0962,0.0594659999999999,3.254308,0.09958099999999999,3.313774,64589,2278.79
26587,Latvia,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2005,0.0087,0.356699999999999,0.1818,7.53609999999999,0.365399999999999,7.7178999999999895,64589,2248.096
26588,Latvia,PEACHES AND NECTARINES,PEACHES AND NECTARINES,2006,0.0837,0.5235,0.3821,5.6724,0.6072,6.0545,64589,2218.217
