,Country,Commodity,Commodity (Type),Year,Exports (Extra-EU) (THOUSAND TONS),Exports (Intra-EU) (THOUSAND TONS),Imports (Extra-EU) (THOUSAND TONS),Imports (Intra-EU) (THOUSAND TONS),Total Exports (THOUSAND TONS),Total Imports (THOUSAND TONS),Area (SQ.KM.),Total Population (THOUSAND PEOPLE)
25847,Latvia,ACIDIFIED MILK,DAIRY,2004,0.010643,1.95676499999999,0.0002,1.653049,1.96740799999999,1.653249,64589,2278.79
25848,Latvia,ACIDIFIED MILK,DAIRY,2005,0.012,2.9023,0.0,1.5465,2.9143,1.5465,64589,2248.096
25849,Latvia,ACIDIFIED MILK,DAIRY,2006,0.00369999999999999,2.6931,0.0,2.9533,2.6967999999999996,2.9533,64589,2218.217
25850,Latvia,ACIDIFIED MILK,DAIRY,2007,0.0026,3.329,0.0,3.2468,3.3316000000000003,3.2468,64589,2189.609
25851,Latvia,ACIDIFIED MILK,DAIRY,2008,0.00179999999999999,3.2045,0.0,2.99889999999999,3.2062999999999997,2.99889999999999,64589,2162.497
25852,Latvia,ACIDIFIED MILK,DAIRY,2009,0.0013,2.2659,0.0,3.911,2.2672,3.911,64589,2138.327
25853,Latvia,ACIDIFIED MILK,DAIRY,2010,0.114570999999999,3.161161,0.0,5.638038,3.2757319999999988,5.638038,64589,2114.202
25854,Latvia,ACIDIFIED MILK,DAIRY,2011,0.113483,3.735225,0.0,6.654411,3.848708,6.654411,64589,2088.859
25855,Latvia,ACIDIFIED MILK,DAIRY,2012,0.395121,3.105825,9.2e-05,6.65409,3.500946,6.6541820000000005,64589,2065.089
25856,Latvia,ACIDIFIED MILK,DAIRY,2013,0.48613,3.946139,8e-06,6.625334,4.432269,6.625342,64589,2042.183
25857,Latvia,ACIDIFIED MILK,DAIRY,2014,0.379878,3.24058,0.002613,5.379337,3.620458,5.38195,64589,2020.79
25858,Latvia,ACIDIFIED MILK,DAIRY,2015,0.167815,2.945598,0.00311,4.30155,3.113413,4.30466,64589,2001.288
25859,Latvia,ACIDIFIED MILK,DAIRY,2016,0.196706,3.158114,8e-06,3.888301,3.3548199999999997,3.8883089999999996,64589,1982.621
25860,Latvia,ACIDIFIED MILK,DAIRY,2017,0.181104,3.188796,0.013002,3.378569,3.3699,3.3915710000000003,64589,1964.331
25861,Latvia,ACIDIFIED MILK,DAIRY,2018,0.271107,2.854553,0.00260899999999999,3.852567,3.12566,3.855176,64589,1945.394
25862,Latvia,ACIDIFIED MILK,DAIRY,2019,0.324723,2.530326,1.49999999999999e-05,3.887617,2.855049,3.887632,64589,1925.867
25863,Latvia,ACIDIFIED MILK,DAIRY,2020,0.431224,3.043811,0.0,3.659891,3.4750349999999997,3.659891,64589,1907.244
25864,Latvia,ACIDIFIED MILK,DAIRY,2021,0.120923,2.835945,0.0,4.405125,2.956868,4.405125,64589,1886.86
25865,Latvia,ACIDIFIED MILK,DAIRY,2022,0.074919,3.764084,6.4e-05,6.58345799999999,3.839003,6.58352199999999,64589,1860.978
25971,Latvia,BUTTER (80-90% FAT),DAIRY,2002,0.047406,2.18291699999999,0.0,1.541076,2.23032299999999,1.541076,64589,2342.394
25972,Latvia,BUTTER (80-90% FAT),DAIRY,2003,0.0228345999999999,1.968862,0.0,1.070375,1.9916965999999998,1.070375,64589,2309.894
25973,Latvia,BUTTER (80-90% FAT),DAIRY,2004,0.335371,2.538737,0.22,0.802128,2.8741079999999997,1.022128,64589,2278.79
25974,Latvia,BUTTER (80-90% FAT),DAIRY,2005,0.08534,2.764,0.0,0.1946,2.8493399999999998,0.1946,64589,2248.096
25975,Latvia,BUTTER (80-90% FAT),DAIRY,2006,0.64704,2.5783,0.1575,0.4511,3.22534,0.6086,64589,2218.217
25976,Latvia,BUTTER (80-90% FAT),DAIRY,2007,0.19036,2.63519999999999,0.0,0.485199999999999,2.82555999999999,0.485199999999999,64589,2189.609
25977,Latvia,BUTTER (80-90% FAT),DAIRY,2008,0.0694,1.2766,0.0,1.1649,1.3459999999999999,1.1649,64589,2162.497
25978,Latvia,BUTTER (80-90% FAT),DAIRY,2009,0.00378,1.9393,0.0,1.9892,1.94308,1.9892,64589,2138.327
25979,Latvia,BUTTER (80-90% FAT),DAIRY,2010,0.2649456,2.687208,0.0,1.499742,2.9521536,1.499742,64589,2114.202
25980,Latvia,BUTTER (80-90% FAT),DAIRY,2011,0.094148,2.658862,0.0,1.671547,2.75301,1.671547,64589,2088.859
25981,Latvia,BUTTER (80-90% FAT),DAIRY,2012,0.4791186,1.660127,8.99999999999999e-06,1.83585799999999,2.1392455999999997,1.83586699999999,64589,2065.089
25982,Latvia,BUTTER (80-90% FAT),DAIRY,2013,1.82840159999999,2.458518,0.00279179999999999,4.274136,4.28691959999999,4.2769278,64589,2042.183
25983,Latvia,BUTTER (80-90% FAT),DAIRY,2014,2.3395562,1.599572,0.00022,2.901657,3.9391282,2.9018770000000003,64589,2020.79
25984,Latvia,BUTTER (80-90% FAT),DAIRY,2015,0.092558,2.683588,6e-06,1.699712,2.776146,1.6997179999999998,64589,2001.288
25985,Latvia,BUTTER (80-90% FAT),DAIRY,2016,0.242116,3.386609,2e-06,1.95574199999999,3.628725,1.9557439999999902,64589,1982.621
25986,Latvia,BUTTER (80-90% FAT),DAIRY,2017,0.147184999999999,2.111914,0.0,2.75841,2.259098999999999,2.75841,64589,1964.331
25987,Latvia,BUTTER (80-90% FAT),DAIRY,2018,0.0062796,0.775683999999999,3.7e-05,3.130175,0.7819635999999991,3.1302119999999998,64589,1945.394
25988,Latvia,BUTTER (80-90% FAT),DAIRY,2019,0.1927854,0.416509,8e-06,4.04159699999999,0.6092944,4.04160499999999,64589,1925.867
25989,Latvia,BUTTER (80-90% FAT),DAIRY,2020,0.1782144,0.720691,3.49999999999999e-06,4.145955,0.8989054,4.1459585,64589,1907.244
25990,Latvia,BUTTER (80-90% FAT),DAIRY,2021,0.0346389999999999,0.413103999999999,0.0,4.287587,0.44774299999999895,4.287587,64589,1886.86
25991,Latvia,BUTTER (80-90% FAT),DAIRY,2022,0.0096036,0.668694,0.039606,4.26981,0.6782976000000001,4.309416,64589,1860.978
25992,Latvia,BUTTERMILK,DAIRY,2002,0.549845,0.004452,0.0,3.888537,0.554297,3.888537,64589,2342.394
25993,Latvia,BUTTERMILK,DAIRY,2003,0.485725,0.080679,0.0,3.74985,0.566404,3.74985,64589,2309.894
25994,Latvia,BUTTERMILK,DAIRY,2004,0.591541,0.337584,0.0,5.656434,0.929125,5.656434,64589,2278.79
25995,Latvia,BUTTERMILK,DAIRY,2005,0.6724,1.3205,0.0014,3.8435,1.9929000000000001,3.8449,64589,2248.096
25996,Latvia,BUTTERMILK,DAIRY,2006,1.48189999999999,0.645699999999999,0.0,4.9355,2.127599999999989,4.9355,64589,2218.217
25997,Latvia,BUTTERMILK,DAIRY,2007,2.0379,0.7716,0.0,6.1255,2.8095,6.1255,64589,2189.609
25998,Latvia,BUTTERMILK,DAIRY,2008,2.43189999999999,0.7338,0.0,5.8062,3.16569999999999,5.8062,64589,2162.497
25999,Latvia,BUTTERMILK,DAIRY,2009,2.45439999999999,0.644799999999999,0.0085,6.8595,3.099199999999989,6.867999999999999,64589,2138.327
26000,Latvia,BUTTERMILK,DAIRY,2010,2.66866999999999,0.582519999999999,2e-05,7.505994,3.2511899999999887,7.506014,64589,2114.202
26001,Latvia,BUTTERMILK,DAIRY,2011,2.938362,1.034738,0.0,7.914183,3.9731,7.914183,64589,2088.859
26002,Latvia,BUTTERMILK,DAIRY,2012,3.601259,0.619467999999999,0.000118999999999999,6.647226,4.220726999999999,6.647345,64589,2065.089
26003,Latvia,BUTTERMILK,DAIRY,2013,3.443977,0.622094,2.69999999999999e-05,7.308309,4.066071,7.308336000000001,64589,2042.183
26004,Latvia,BUTTERMILK,DAIRY,2014,3.437243,0.530715,0.000746,6.378509,3.9679580000000003,6.379255000000001,64589,2020.79
26005,Latvia,BUTTERMILK,DAIRY,2015,3.002535,0.377869,0.001083,4.591858,3.380404,4.592941000000001,64589,2001.288
26006,Latvia,BUTTERMILK,DAIRY,2016,1.796334,0.479407,0.000666,4.450309,2.275741,4.450975,64589,1982.621
26007,Latvia,BUTTERMILK,DAIRY,2017,1.94964199999999,0.539313,0.000903,4.27879,2.48895499999999,4.279693,64589,1964.331
26008,Latvia,BUTTERMILK,DAIRY,2018,1.92456499999999,0.578796,0.0,5.49198,2.50336099999999,5.49198,64589,1945.394
26009,Latvia,BUTTERMILK,DAIRY,2019,1.60515499999999,0.562006,8e-06,5.66745399999999,2.16716099999999,5.667461999999991,64589,1925.867
26010,Latvia,BUTTERMILK,DAIRY,2020,1.641902,0.822815,4e-06,5.748577,2.464717,5.748581,64589,1907.244
26011,Latvia,BUTTERMILK,DAIRY,2021,1.843006,0.903586,0.0,7.84156399999999,2.7465919999999997,7.84156399999999,64589,1886.86
26012,Latvia,BUTTERMILK,DAIRY,2022,1.805521,1.570662,7.19999999999999e-05,13.416527,3.376183,13.416599,64589,1860.978
26013,Latvia,CREAM FOR DIRECT CONSUMPTION,DAIRY,2002,0.018129,0.102692999999999,0.0,0.185463,0.12082199999999899,0.185463,64589,2342.394
26014,Latvia,CREAM FOR DIRECT CONSUMPTION,DAIRY,2003,0.010718,0.141208,0.0,1.39542899999999,0.151926,1.39542899999999,64589,2309.894
26015,Latvia,CREAM FOR DIRECT CONSUMPTION,DAIRY,2004,0.083126,0.193571,0.0,0.319929,0.27669699999999997,0.319929,64589,2278.79
26016,Latvia,CREAM FOR DIRECT CONSUMPTION,DAIRY,2005,0.2127,0.226799999999999,0.0,0.3028,0.439499999999999,0.3028,64589,2248.096
26017,Latvia,CREAM FOR DIRECT CONSUMPTION,DAIRY,2006,0.4853,0.319,0.0,0.986799999999999,0.8043,0.986799999999999,64589,2218.217
26018,Latvia,CREAM FOR DIRECT CONSUMPTION,DAIRY,2007,0.6022,0.9096,0.0,0.8977,1.5118,0.8977,64589,2189.609
26019,Latvia,CREAM FOR DIRECT CONSUMPTION,DAIRY,2008,0.6421,0.241899999999999,0.0,0.5118,0.883999999999999,0.5118,64589,2162.497
26020,Latvia,CREAM FOR DIRECT CONSUMPTION,DAIRY,2009,0.3872,0.651,0.0056,0.8396,1.0382,0.8452000000000001,64589,2138.327
26021,Latvia,CREAM FOR DIRECT CONSUMPTION,DAIRY,2010,0.382374,1.502717,0.0,0.713642,1.885091,0.713642,64589,2114.202
26022,Latvia,CREAM FOR DIRECT CONSUMPTION,DAIRY,2011,0.568903,1.291599,0.0,0.75302,1.8605019999999999,0.75302,64589,2088.859
26023,Latvia,CREAM FOR DIRECT CONSUMPTION,DAIRY,2012,0.013842,2.88881,0.0,1.69721,2.902652,1.69721,64589,2065.089
26024,Latvia,CREAM FOR DIRECT CONSUMPTION,DAIRY,2013,0.507212,4.077329,0.0,5.140004,4.584541,5.140004,64589,2042.183
26025,Latvia,CREAM FOR DIRECT CONSUMPTION,DAIRY,2014,2.553203,3.607889,0.0,5.86509999999999,6.161092,5.86509999999999,64589,2020.79
26026,Latvia,CREAM FOR DIRECT CONSUMPTION,DAIRY,2015,0.18033,2.107921,0.0,2.558976,2.2882510000000003,2.558976,64589,2001.288
26027,Latvia,CREAM FOR DIRECT CONSUMPTION,DAIRY,2016,0.002287,5.55116699999999,0.0,2.163758,5.55345399999999,2.163758,64589,1982.621
26028,Latvia,CREAM FOR DIRECT CONSUMPTION,DAIRY,2017,0.000999,9.306588,1e-06,1.244682,9.307587,1.244683,64589,1964.331
26029,Latvia,CREAM FOR DIRECT CONSUMPTION,DAIRY,2018,0.001878,3.417629,0.0,1.378642,3.419507,1.378642,64589,1945.394
26030,Latvia,CREAM FOR DIRECT CONSUMPTION,DAIRY,2019,0.003391,3.848886,0.0,1.468237,3.852277,1.468237,64589,1925.867
26031,Latvia,CREAM FOR DIRECT CONSUMPTION,DAIRY,2020,0.180347999999999,3.807991,0.0,1.43782299999999,3.988338999999999,1.43782299999999,64589,1907.244
26032,Latvia,CREAM FOR DIRECT CONSUMPTION,DAIRY,2021,0.074023,5.155631,0.0189119999999999,2.255152,5.229654,2.2740639999999996,64589,1886.86
26033,Latvia,CREAM FOR DIRECT CONSUMPTION,DAIRY,2022,0.001179,8.245103,2.6e-05,1.491159,8.246282,1.491185,64589,1860.978
26118,Latvia,DRINKING MILK,DAIRY,2002,0.029705,0.154105,0.0,2.755856,0.18381,2.755856,64589,2342.394
26119,Latvia,DRINKING MILK,DAIRY,2003,0.064195,2.397032,3e-06,2.004963,2.461227,2.004966,64589,2309.894
26120,Latvia,DRINKING MILK,DAIRY,2004,0.254762,11.185632,0.0,6.794017,11.440394,6.794017,64589,2278.79
26121,Latvia,DRINKING MILK,DAIRY,2005,0.1809,36.3765999999999,0.0,12.8638,36.5574999999999,12.8638,64589,2248.096
26122,Latvia,DRINKING MILK,DAIRY,2006,0.2007,116.5226,0.0,64.4365999999999,116.7233,64.4365999999999,64589,2218.217
26123,Latvia,DRINKING MILK,DAIRY,2007,0.1069,129.6209,0.0,36.7649999999999,129.7278,36.7649999999999,64589,2189.609
26124,Latvia,DRINKING MILK,DAIRY,2008,0.0822,180.554,0.0,47.7881999999999,180.6362,47.7881999999999,64589,2162.497
26125,Latvia,DRINKING MILK,DAIRY,2009,0.5886,170.3618,0.0007,15.8144,170.9504,15.8151,64589,2138.327
26126,Latvia,DRINKING MILK,DAIRY,2010,1.494353,168.012087999999,0.0,41.875301,169.506440999999,41.875301,64589,2114.202
26127,Latvia,DRINKING MILK,DAIRY,2011,0.875024999999999,214.12503,0.0,26.045784,215.000055,26.045784,64589,2088.859
26128,Latvia,DRINKING MILK,DAIRY,2012,0.000952,271.287643,6e-06,65.09355,271.288595,65.09355599999999,64589,2065.089
26129,Latvia,DRINKING MILK,DAIRY,2013,0.005181,276.254422,1.2e-05,80.0420689999999,276.25960299999997,80.0420809999999,64589,2042.183
26130,Latvia,DRINKING MILK,DAIRY,2014,2.103385,288.868265999999,2.8e-05,56.990621,290.971650999999,56.990649,64589,2020.79
26131,Latvia,DRINKING MILK,DAIRY,2015,0.00981,297.934436,2.8e-05,70.445209,297.944246,70.445237,64589,2001.288
26132,Latvia,DRINKING MILK,DAIRY,2016,0.315911999999999,279.525142999999,1.6e-05,104.508913,279.841054999999,104.50892900000001,64589,1982.621
26133,Latvia,DRINKING MILK,DAIRY,2017,0.00107899999999999,308.219386,2.79999999999999e-05,113.202293,308.220465,113.202321,64589,1964.331
26134,Latvia,DRINKING MILK,DAIRY,2018,0.00128799999999999,343.149366,1.3e-05,119.030837,343.150654,119.03085,64589,1945.394
26135,Latvia,DRINKING MILK,DAIRY,2019,0.000198,345.865406,0.000132,134.003338,345.865604,134.00347000000002,64589,1925.867
26136,Latvia,DRINKING MILK,DAIRY,2020,0.001126,370.455273,2.5e-05,143.814128,370.456399,143.814153,64589,1907.244
26137,Latvia,DRINKING MILK,DAIRY,2021,0.000426,395.249991,0.0,153.509171999999,395.250417,153.509171999999,64589,1886.86
26138,Latvia,DRINKING MILK,DAIRY,2022,6.4e-05,432.878451,0.000146,165.023188,432.878515,165.023334,64589,1860.978
26217,Latvia,FRESH DAIRY PRODUCTS,DAIRY,2002,0.600758,0.743467,0.000692999999999999,9.01273,1.344225,9.013423,64589,2342.394
26218,Latvia,FRESH DAIRY PRODUCTS,DAIRY,2003,0.567012,3.212452,0.00134699999999999,9.080266,3.779464,9.081613,64589,2309.894
26219,Latvia,FRESH DAIRY PRODUCTS,DAIRY,2004,0.940072,13.673552,0.0002,14.423429,14.613624000000002,14.423629,64589,2278.79
26220,Latvia,FRESH DAIRY PRODUCTS,DAIRY,2005,1.078,40.8262,0.0014,18.5566,41.9042,18.558,64589,2248.096
26221,Latvia,FRESH DAIRY PRODUCTS,DAIRY,2006,2.17159999999999,120.180399999999,0.0,73.3121999999999,122.35199999999898,73.3121999999999,64589,2218.217
26222,Latvia,FRESH DAIRY PRODUCTS,DAIRY,2007,2.7496,134.6311,0.0,47.035,137.3807,47.035,64589,2189.609
26223,Latvia,FRESH DAIRY PRODUCTS,DAIRY,2008,3.158,184.7342,0.0,57.1050999999999,187.89219999999997,57.1050999999999,64589,2162.497
26224,Latvia,FRESH DAIRY PRODUCTS,DAIRY,2009,3.4315,173.9235,0.0148,27.4245,177.355,27.4393,64589,2138.327
26225,Latvia,FRESH DAIRY PRODUCTS,DAIRY,2010,4.659968,173.258486,2e-05,55.7329749999999,177.918454,55.732994999999896,64589,2114.202
26226,Latvia,FRESH DAIRY PRODUCTS,DAIRY,2011,4.49577299999999,220.186592,0.0,41.367398,224.68236499999998,41.367398,64589,2088.859
26227,Latvia,FRESH DAIRY PRODUCTS,DAIRY,2012,4.011174,277.901746,0.000217,80.092076,281.91292,80.09229300000001,64589,2065.089
26228,Latvia,FRESH DAIRY PRODUCTS,DAIRY,2013,4.4425,284.899984,4.7e-05,99.115716,289.342484,99.115763,64589,2042.183
26229,Latvia,FRESH DAIRY PRODUCTS,DAIRY,2014,8.473709,296.247449999999,0.003387,74.613567,304.721158999999,74.616954,64589,2020.79
26230,Latvia,FRESH DAIRY PRODUCTS,DAIRY,2015,3.36049,303.365824,0.004221,81.897593,306.726314,81.901814,64589,2001.288
26231,Latvia,FRESH DAIRY PRODUCTS,DAIRY,2016,2.311239,288.713831,0.00069,115.011280999999,291.02507,115.01197099999901,64589,1982.621
26232,Latvia,FRESH DAIRY PRODUCTS,DAIRY,2017,2.132824,321.254083,0.013934,122.104334,323.386907,122.118268,64589,1964.331
26233,Latvia,FRESH DAIRY PRODUCTS,DAIRY,2018,2.198838,350.000344,0.00262199999999999,129.754026,352.199182,129.756648,64589,1945.394
26234,Latvia,FRESH DAIRY PRODUCTS,DAIRY,2019,1.933467,352.806624,0.000155,145.026646,354.740091,145.026801,64589,1925.867
26235,Latvia,FRESH DAIRY PRODUCTS,DAIRY,2020,2.2546,378.12989,2.9e-05,154.660419,380.38448999999997,154.660448,64589,1907.244
26236,Latvia,FRESH DAIRY PRODUCTS,DAIRY,2021,2.038378,404.145153,0.0189119999999999,168.011013,406.183531,168.029925,64589,1886.86
26237,Latvia,FRESH DAIRY PRODUCTS,DAIRY,2022,1.881683,446.4583,0.000308,186.514332,448.339983,186.51463999999999,64589,1860.978
26794,Latvia,SKIMMED MILK POWDER,DAIRY,2002,0.00165199999999999,2.030031,0.0,0.254685999999999,2.031683,0.254685999999999,64589,2342.394
26795,Latvia,SKIMMED MILK POWDER,DAIRY,2003,0.242579,0.244003,0.0,0.372824999999999,0.48658199999999996,0.372824999999999,64589,2309.894
26796,Latvia,SKIMMED MILK POWDER,DAIRY,2004,0.061928,2.246101,0.0,0.445399999999999,2.308029,0.445399999999999,64589,2278.79
26797,Latvia,SKIMMED MILK POWDER,DAIRY,2005,0.0405,1.929,0.0,0.7918,1.9695,0.7918,64589,2248.096
26798,Latvia,SKIMMED MILK POWDER,DAIRY,2006,0.0111,1.5615,0.0,0.855399999999999,1.5726000000000002,0.855399999999999,64589,2218.217
26799,Latvia,SKIMMED MILK POWDER,DAIRY,2007,0.698,3.019,0.0,0.6351,3.717,0.6351,64589,2189.609
26800,Latvia,SKIMMED MILK POWDER,DAIRY,2008,0.15,0.9843,0.0,0.5625,1.1342999999999999,0.5625,64589,2162.497
26801,Latvia,SKIMMED MILK POWDER,DAIRY,2009,0.1,3.5036,0.0,0.57,3.6036,0.57,64589,2138.327
26802,Latvia,SKIMMED MILK POWDER,DAIRY,2010,1.394,2.078532,0.0,0.505644999999999,3.472532,0.505644999999999,64589,2114.202
26803,Latvia,SKIMMED MILK POWDER,DAIRY,2011,0.85,1.812914,0.0,1.207952,2.662914,1.207952,64589,2088.859
26804,Latvia,SKIMMED MILK POWDER,DAIRY,2012,0.864005999999999,2.860201,0.0,1.021748,3.724206999999999,1.021748,64589,2065.089
26805,Latvia,SKIMMED MILK POWDER,DAIRY,2013,1.68359099999999,5.88315,4.8e-05,0.717869999999999,7.56674099999999,0.7179179999999991,64589,2042.183
26806,Latvia,SKIMMED MILK POWDER,DAIRY,2014,3.601062,6.22565899999999,0.001246,2.26443999999999,9.82672099999999,2.26568599999999,64589,2020.79
26807,Latvia,SKIMMED MILK POWDER,DAIRY,2015,4.603388,4.662919,0.305544,0.905754,9.266307,1.211298,64589,2001.288
26808,Latvia,SKIMMED MILK POWDER,DAIRY,2016,3.405275,3.725593,0.0,0.53179,7.1308679999999995,0.53179,64589,1982.621
26809,Latvia,SKIMMED MILK POWDER,DAIRY,2017,3.459661,1.859092,0.062,0.775528,5.318753,0.837528,64589,1964.331
26810,Latvia,SKIMMED MILK POWDER,DAIRY,2018,2.592075,4.801782,0.002004,0.991455,7.393857000000001,0.993459,64589,1945.394
26811,Latvia,SKIMMED MILK POWDER,DAIRY,2019,1.02190999999999,5.893809,0.011,0.795827,6.91571899999999,0.806827,64589,1925.867
26812,Latvia,SKIMMED MILK POWDER,DAIRY,2020,0.501016,1.055641,0.039,0.533928,1.556657,0.572928,64589,1907.244
26813,Latvia,SKIMMED MILK POWDER,DAIRY,2021,0.360011,1.056161,0.0248,0.443430999999999,1.416172,0.468230999999999,64589,1886.86
26814,Latvia,SKIMMED MILK POWDER,DAIRY,2022,0.12,1.387116,1e-06,0.602483,1.507116,0.602484,64589,1860.978
26983,Latvia,TOTAL BUTTER,DAIRY,2002,0.047442,2.183002,0.0,1.541076,2.2304440000000003,1.541076,64589,2342.394
26984,Latvia,TOTAL BUTTER,DAIRY,2003,0.0228525999999999,1.968886,0.0,1.102676,1.9917386,1.102676,64589,2309.894
26985,Latvia,TOTAL BUTTER,DAIRY,2004,0.335493,2.54275799999999,0.22,0.910528,2.87825099999999,1.130528,64589,2278.79
26986,Latvia,TOTAL BUTTER,DAIRY,2005,0.08534,2.78716699999999,0.0,0.288976,2.87250699999999,0.288976,64589,2248.096
26987,Latvia,TOTAL BUTTER,DAIRY,2006,0.64704,2.635416,0.1575,0.544306,3.2824560000000003,0.7018059999999999,64589,2218.217
26988,Latvia,TOTAL BUTTER,DAIRY,2007,0.190525,2.687085,0.0,0.543512999999999,2.8776100000000002,0.543512999999999,64589,2189.609
26989,Latvia,TOTAL BUTTER,DAIRY,2008,0.0694,1.319478,0.0,1.22521299999999,1.3888779999999998,1.22521299999999,64589,2162.497
26990,Latvia,TOTAL BUTTER,DAIRY,2009,0.00378,1.9393,0.0,2.05062199999999,1.94308,2.05062199999999,64589,2138.327
26991,Latvia,TOTAL BUTTER,DAIRY,2010,0.2662296,2.705141,0.000574,1.565763,2.9713705999999998,1.566337,64589,2114.202
26992,Latvia,TOTAL BUTTER,DAIRY,2011,0.0949709999999999,2.695237,0.0,1.739691,2.790208,1.739691,64589,2088.859
26993,Latvia,TOTAL BUTTER,DAIRY,2012,0.4791966,1.695482,1.6e-05,1.888229,2.1746786,1.888245,64589,2065.089
26994,Latvia,TOTAL BUTTER,DAIRY,2013,1.8285426,2.662987,0.00279179999999999,4.33080299999999,4.4915296,4.3335947999999895,64589,2042.183
26995,Latvia,TOTAL BUTTER,DAIRY,2014,2.3395562,1.601151,0.00022,2.95299,3.9407072000000003,2.95321,64589,2020.79
26996,Latvia,TOTAL BUTTER,DAIRY,2015,0.092558,2.683627,6e-06,1.73439,2.776185,1.734396,64589,2001.288
26997,Latvia,TOTAL BUTTER,DAIRY,2016,0.242116,3.428336,2e-06,1.99397,3.670452,1.993972,64589,1982.621
26998,Latvia,TOTAL BUTTER,DAIRY,2017,0.147184999999999,2.11245199999999,4.9e-06,2.78625499999999,2.259636999999989,2.78625989999999,64589,1964.331
26999,Latvia,TOTAL BUTTER,DAIRY,2018,0.0062856,0.776395,4.19e-05,3.33330699999999,0.7826806,3.3333488999999896,64589,1945.394
27000,Latvia,TOTAL BUTTER,DAIRY,2019,0.1940134,0.416511,2.42e-05,4.069855,0.6105244000000001,4.0698792,64589,1925.867
27001,Latvia,TOTAL BUTTER,DAIRY,2020,0.178216,0.723173,8.4e-06,4.160358,0.901389,4.160366399999999,64589,1907.244
27002,Latvia,TOTAL BUTTER,DAIRY,2021,0.0346654,0.434834,0.0,4.312626,0.4694994,4.312626,64589,1886.86
27003,Latvia,TOTAL BUTTER,DAIRY,2022,0.0096036,0.694539999999999,0.039606,4.333232,0.7041435999999991,4.372838,64589,1860.978
27025,Latvia,TOTAL CHEESE,DAIRY,2002,0.226666999999999,4.456757,0.011911,3.901658,4.683423999999999,3.913569,64589,2342.394
27026,Latvia,TOTAL CHEESE,DAIRY,2003,0.242632,6.569616,0.000366,4.572769,6.812248,4.573135,64589,2309.894
27027,Latvia,TOTAL CHEESE,DAIRY,2004,0.772559,7.048959,0.001173,4.536653,7.821518,4.537826,64589,2278.79
27028,Latvia,TOTAL CHEESE,DAIRY,2005,0.931,10.5271,0.0008,5.7871,11.458100000000002,5.7879,64589,2248.096
27029,Latvia,TOTAL CHEESE,DAIRY,2006,1.84809999999999,10.4673,0.0022,5.9337,12.31539999999999,5.9359,64589,2218.217
27030,Latvia,TOTAL CHEESE,DAIRY,2007,3.2883,10.6974,0.0,8.2092,13.9857,8.2092,64589,2189.609
27031,Latvia,TOTAL CHEESE,DAIRY,2008,3.56659999999999,10.5031,0.0,10.0287999999999,14.06969999999999,10.0287999999999,64589,2162.497
27032,Latvia,TOTAL CHEESE,DAIRY,2009,2.2295,6.8319,0.00409999999999999,10.8526999999999,9.061399999999999,10.856799999999899,64589,2138.327
27033,Latvia,TOTAL CHEESE,DAIRY,2010,5.669789,7.92932499999999,0.0,10.331201,13.59911399999999,10.331201,64589,2114.202
27034,Latvia,TOTAL CHEESE,DAIRY,2011,6.778579,7.99017599999999,0.004048,11.489307,14.76875499999999,11.493355,64589,2088.859
27035,Latvia,TOTAL CHEESE,DAIRY,2012,6.41042699999999,10.288448,0.008787,12.757394,16.69887499999999,12.766181,64589,2065.089
27036,Latvia,TOTAL CHEESE,DAIRY,2013,6.05405699999999,9.92405999999999,0.012664,16.054655,15.97811699999998,16.067319,64589,2042.183
27037,Latvia,TOTAL CHEESE,DAIRY,2014,5.176987,10.087189,0.036008,16.392799,15.264175999999999,16.428807,64589,2020.79
27038,Latvia,TOTAL CHEESE,DAIRY,2015,2.404293,14.410748,0.019954,16.262431,16.815041,16.282384999999998,64589,2001.288
27039,Latvia,TOTAL CHEESE,DAIRY,2016,3.29377,15.08261,0.025003,15.6521479999999,18.37638,15.677150999999899,64589,1982.621
27040,Latvia,TOTAL CHEESE,DAIRY,2017,2.950568,19.861841,0.056444,16.293997,22.812409,16.350441,64589,1964.331
27041,Latvia,TOTAL CHEESE,DAIRY,2018,2.127916,24.07415,0.0494629999999999,15.259977,26.202066,15.309439999999999,64589,1945.394
27042,Latvia,TOTAL CHEESE,DAIRY,2019,2.280417,27.111484,0.037982,16.516471,29.391901,16.554453,64589,1925.867
27043,Latvia,TOTAL CHEESE,DAIRY,2020,4.182715,25.517678,0.026371,16.518046,29.700393,16.544417,64589,1907.244
27044,Latvia,TOTAL CHEESE,DAIRY,2021,2.616106,27.235605,0.020836,17.845587,29.851710999999998,17.866422999999998,64589,1886.86
27045,Latvia,TOTAL CHEESE,DAIRY,2022,2.439587,27.989808,0.200536,20.70357,30.429395,20.904106,64589,1860.978
27125,Latvia,WHEY POWDER,DAIRY,2002,0.0,0.0,0.0,0.33435,0.0,0.33435,64589,2342.394
27126,Latvia,WHEY POWDER,DAIRY,2003,0.0,0.2404,0.0,0.324673999999999,0.2404,0.324673999999999,64589,2309.894
27127,Latvia,WHEY POWDER,DAIRY,2004,0.002,0.0003,0.002,0.3628,0.0023,0.3648,64589,2278.79
27128,Latvia,WHEY POWDER,DAIRY,2005,0.0,0.00709999999999999,0.0,0.6473,0.00709999999999999,0.6473,64589,2248.096
